-1.65166, 48.02032, Groupe La Banque Postale, Saint Erblon, avenue de la Fontaine
2.58672, 46.34109, Groupe BNP-Paribas, Montlucon, Jules Guesde
3.11044, 45.80335, Groupe La Banque Postale, Clermont-Ferrand, 72 bis boulevard E. Clementel
4.95791, 46.11990, Groupe Banque Populaire, Chatillon sur Chalaronne, 168 place de la Republique
2.37520, 48.80700, La Banque Postale, Ivry sur Seine, 168 boulevard Stalingrad
-0.04500, 44.85410, La Banque Postale, Castillon la Bataille, rue Waldeck Rousseau
-0.37648, 43.37269, La Banque Postale, Serres Castet, N 134
7.39434, 47.68627, Groupe CIC-Credit Mutuel, Landser
3.08624, 45.77488, Groupe La Banque Postale, Clermont Ferrand
5.71666, 45.18014, Groupe LCL, Grenoble, 2 cours de la Liberation
2.58403, 48.85308, Groupe CIC-Credit Mutuel, Champs sur Marne
0.07702, 47.82872, Credit Agricole, Cerans Foulletourte, rue Nationale
-0.45700, 49.33110, La Banque Postale, Courseulles sur Mer, 36 rue de la Mer
7.35666, 48.08044, Groupe CIC-Credit Mutuel, Colmar, Bartholdi Rempart
-0.51960, 45.94524, Groupe La Banque Postale, Saint Jean d'Angely, 1 rue Porte de Niort
2.19476, 48.96930, Credit Agricole, Cormeilles en Parisis
2.65389, 48.52611, Banque Societe Generale, Melun, place de l'Heritage
2.33584, 48.77770, La Banque Postale, L Hay les Roses, boulevard Watel
4.91933, 45.77791, Groupe La Banque Postale, Vaulx en Velin, 14 rue M. Audin
-1.04286, 43.70848, Groupe CIC-Credit Mutuel, Dax, Leclerc
-1.36222, 48.68639, Banque Societe Generale, Avranches, face mairie
-3.99902, 48.10245, Groupe La Banque Postale, Briec, 4 rue de la Republique
5.70440, 45.14610, La Banque Postale, Echirolles, 4 avenue du Colonel Manhes
-4.09658, 48.00945, Groupe CIC-Credit Mutuel, Quimper, Kerfeunteun
-1.59272, 47.23161, Groupe CIC-Credit Mutuel, Val de Chezine
2.36330, 48.70480, La Banque Postale, Athis Mons, rue Pierre Beregovoy
7.45312, 48.25770, Credit Agricole, Selectat, centre
-1.23256, 47.94303, Credit Agricole, La Guerche de Bretagne, 3 rue du 8 mai
-2.23909, 47.26605, Banque Societe Generale, Saint Nazaire, Plaisance
1.89760, 47.90200, La Banque Postale, Orleans, 22 place de la Croix Morin
6.77587, 47.89145, Groupe CIC-Credit Mutuel, Le Thillot, CC Intermarche
4.19334, 43.78636, Credit Agricole, Calvisson, 1 rue de Plaisance
-2.76948, 48.53518, Groupe BNP-Paribas, Plerin
3.28728, 43.30706, Credit Agricole, Saint Pourcain sur Sioule
1.82430, 48.64722, La Banque Postale, Rambouillet, eglise
3.17890, 50.73100, La Banque Postale, Tourcoing, 319 rue de la Croix Rouge
2.26926, 48.85443, Banque Societe Generale, Paris, 60 avenue Mozart
-4.28210, 47.90317, Credit Agricole, Ploneour Lanvern
2.37377, 47.76539, Groupe BNP-Paribas, Sully sur Loire
-1.51500, 43.48240, La Banque Postale, Anglet, 7 rue du 8 Mai
4.83180, 45.76200, La Banque Postale, Lyon, 32 quai Saint Antoine
6.32069, 46.16786, Credit Agricole, Bonne sur Menoge, avenue du Leman
2.33152, 48.83309, Banque Societe Generale, Paris, avenue General Leclerc
4.02290, 49.26059, Groupe CIC-Credit Mutuel, Reims, Clairmarais
2.51228, 48.89081, Groupe BNP-Paribas, Le Raincy
2.45660, 48.71791, Credit Agricole, Crosne
4.09155, 48.30528, Groupe CIC-Credit Mutuel, Troyes
-1.55200, 47.29620, La Banque Postale, La Chapelle sur Erdre, 46 rue Martin Luther King
1.97057, 48.98197, Groupe BNP-Paribas, Verneuil sur Seine
2.25520, 43.61050, La Banque Postale, Castres, 2 rue des Bleuets
7.26924, 43.70531, Groupe CIC-Credit Mutuel, Nice, Toselli
-2.05460, 48.63367, Groupe CIC-Credit Mutuel, Dinard
3.86830, 43.59580, La Banque Postale, Montpellier, 2 boulevard Pedro de Luna
5.84660, 43.14320, Groupe CIC - La Lyonnaise de Banque, Ollioules, 6 avenue Barthelemy Dagnan
5.41960, 45.39810, Groupe CIC-Credit Mutuel, Le Grand Lemps
4.90945, 45.73310, Groupe BNP-Paribas, Bron, avenue Franklin Roosevelt
7.26310, 43.69630, La Banque Postale, Nice, 35 rue de France
-1.70800, 48.12090, La Banque Postale, Rennes, 1 rue Vincent Auriol
2.30411, 48.88248, Groupe CIC-Credit Mutuel, Paris, Prony
-0.09717, 49.28598, Banque Societe Generale, Dives sur Mer, 1-13 rue P. Canta
4.74704, 44.28141, Groupe BNP-Paribas, Bollene
2.50394, 48.61618, Groupe BNP-Paribas, Saint Pierre du Perray
0.13191, 48.22555, Groupe CIC-Credit Mutuel, Beaumont Nord Sarthe
0.12897, 49.49902, Groupe LCL, Le Havre
-2.01400, 48.63590, La Banque Postale, Saint Malo, 36 rue Ville Pepin
1.56544, 45.42814, Groupe La Banque Postale, Uzerche, 1 rue du Pont Neuf
0.69453, 47.37631, Groupe CIC-Credit Mutuel, Tours, Rives du Cher
5.93093, 49.46967, Groupe CIC-Credit Mutuel, Villerupt
7.47990, 48.46290, Credit Agricole, Obernai, 3 place de l'Etoile
-1.61779, 47.33138, Credit Agricole, Treillieres, 17 rue de Rennes
3.33694, 46.54816, Credit Agricole, Moulins, CC numero 8 - ilot Thonier
-2.09583, 47.11400, Groupe CIC-Credit Mutuel, Pornic
1.46020, 44.04960, La Banque Postale, Saint Etienne de Tulmont, 2 rue de la Mairie
1.46375, 43.63494, Groupe CIC-Credit Mutuel, Toulouse, Croix Daurade
6.69430, 45.45538, Credit Agricole, Champagny en Vanoise, place du Centre
7.26776, 43.70065, Groupe BNP-Paribas, Nice
2.88306, 48.95904, Groupe CIC-Credit Mutuel, Meaux, Henri IV
2.30216, 48.79583, Groupe LCL, Bagneux, centre
4.77113, 45.58848, Groupe BNP-Paribas, Givors, 17 rue Victor Hugo
2.13406, 49.23627, Groupe CIC-Credit Mutuel, Meru
1.63940, 46.80530, La Banque Postale, Saint Maur, place de la Mairie
-0.37950, 43.28887, Groupe BNP-Paribas, Pau, oix du Prince
6.43386, 47.55012, Groupe Banque Populaire, Villersexel
-3.42880, 47.73566, Groupe BNP-Paribas, Ploemeur
-4.08367, 47.98598, Credit Agricole, Quimper
-4.56881, 48.46622, Credit Agricole, Milizac
6.16275, 49.35559, Groupe La Banque Postale, Thionville, 2 rue de Strasbourg
-0.87698, 47.06261, Groupe BNP-Paribas, Cholet
1.37432, 50.05997, Credit Agricole, Le Treport
2.26056, 48.84801, Groupe Banque Populaire, Paris, 76 rue d'Auteuil
7.28360, 43.69726, Groupe CIC-Credit Mutuel, Nice, port
-2.97357, 47.95792, Credit Agricole, Plumeliau, 5 rue de la Republique
2.16986, 48.75626, Banque Societe Generale, Saclay, HEC
7.76880, 48.58470, Credit Agricole, Strasbourg, 36 avenue de la Foret Noire
2.62690, 50.52190, La Banque Postale, Bethune, 1 boulevard de Varsovie
1.42940, 47.41880, La Banque Postale, Contres, 1 place A. Javalet
5.38118, 43.26623, Groupe CIC-Credit Mutuel, Marseille, Prado
5.38118, 43.26623, Groupe CIC-Credit Mutuel, Marseille, Prado
4.82860, 45.76110, La Banque Postale, Lyon, 25 quai Romain Rolland
2.26070, 49.30325, Credit Agricole, Saint Just en Chaussee, rue de Paris
3.06713, 45.77588, Banque Nuger, Chamalieres, 24 rue Lufbery
-1.49287, 46.42139, Credit Agricole, Longeville sur Mer
3.51376, 47.96389, Groupe CIC-Credit Mutuel, Migennes
3.50094, 44.51745, Groupe BNP-Paribas, Mende
6.38116, 47.81446, Groupe CIC-Credit Mutuel, Luxeuil les Bains
1.10755, 49.37994, Credit Agricole, Saint Etienne du Rouvray, 30 rue L. Carnot
5.13909, 48.11075, Groupe CIC-Credit Mutuel, Chaumont
2.68158, 50.52247, Groupe CIC-Credit Mutuel, Beuvry
6.63333, 45.93522, Banque Societe Generale, Sallanches, rue du Faucigny
2.75997, 43.20094, Groupe BNP-Paribas, Lezignan Corbieres
2.36122, 48.87041, Groupe LCL, Paris, boulevard Magenta
-1.69560, 48.13833, La Banque Postale, Saint Gregoire, CC Grand Quartier
2.64330, 50.53250, La Banque Postale, Bethune, place du Marechal Joffre
-0.75500, 49.34220, La Banque Postale, Port en Bessin Huppain, 8 rue de Bayeux
5.87747, 46.93621, Groupe CIC-Credit Mutuel, Salins les Bains
2.41811, 49.21684, Groupe La Banque Postale, Saint Leu d'Esserent
5.45720, 43.32240, La Banque Postale, Marseille, 145 bis avenue des Poilus
5.75177, 45.16351, Groupe Banque Populaire, Saint Martin d'Heres, 5-7 rue Beethoven
2.81793, 48.37290, Groupe BNP-Paribas, Moret sur Loing
4.64576, 44.37254, Groupe HSBC-Banque Marze, Bourg Saint Andeol
3.96620, 43.65960, La Banque Postale, Vendargues, avenue de la Gare
1.75621, 45.25971, Credit Agricole, Tulle, 11 avenue Winston Churchill
-0.36466, 49.18539, Groupe BNP-Paribas, Caen, Chateau
1.14577, 49.44070, Groupe CIC-Credit Mutuel, Darnetal
1.95440, 43.31734, Groupe CIC-Credit Mutuel, Castelnaudary
2.07469, 49.03745, Groupe CIC-Credit Mutuel, Ile de France
1.91457, 47.89371, Groupe CIC-Credit Mutuel, Saint Jean le Blanc
2.48877, 48.71329, Credit Agricole, Yerres
-4.52727, 48.38810, Groupe LCL, Brest, CC Iroise
-4.52730, 48.38813, Credit Agricole, Brest, CC Iroise
4.28084, 45.53011, Groupe Banque Populaire, Andrezieux Boutheon, rond point A. Colonna
2.51356, 48.89473, Groupe CIC-Credit Mutuel, Le Raincy
3.77831, 43.54776, Credit Agricole, Fabregues, avenue Georges Clemenceau
4.80597, 43.94668, Groupe BNP-Paribas, Avignon
5.44682, 45.56443, Groupe CIC-Credit Mutuel, La Tour du Pin
2.07100, 48.96235, Credit Agricole, Acheres, 46 avenue de Stalingrad
2.46059, 48.93565, Groupe BNP-Paribas, Le Blanc Mesnil
2.32919, 48.94945, Groupe BNP-Paribas, Epinay la Briche
5.66291, 45.20643, Groupe BNP-Paribas, Sassenage
1.09050, 49.41430, La Banque Postale, Sotteville les Rouen, place de l'Hotel de Ville
-0.87079, 47.06117, Groupe CIC-Credit Mutuel, Cholet, les Calins
1.47896, 43.65574, Groupe BNP-Paribas, L Union
6.53487, 43.25145, Groupe CIC-Credit Mutuel, Cogolin
3.23290, 48.84681, Credit Agricole, Rebais, 6 rue de Farny
2.26332, 48.79993, Groupe HSBC, Clamart, 1 bis rue de l'Eglise
2.30981, 48.87257, Credit Agricole, Paris, Saint Philippe du Roule
2.53157, 48.93684, Groupe BNP-Paribas, Sevran
2.20790, 48.86437, Groupe CIC-Credit Mutuel, Suresnes le Haut
2.89132, 48.60657, Banque Societe Generale, Mormant
2.09307, 48.89785, Groupe BNP-Paribas, Saint Germain en Laye
-1.30728, 45.94258, Groupe CIC-Credit Mutuel, Saint Pierre d'Oleron
-4.45114, 48.52996, Credit Agricole, Plouvien
5.26068, 45.39348, Groupe CIC-Credit Mutuel, La Cote Saint Andre
-2.04560, 46.91560, Groupe CIC-Credit Mutuel, Beauvoir sur Mer
4.75030, 43.95900, Credit Agricole, Les Angles, 12 rue des Alizes
2.41302, 48.82194, Groupe CIC-Credit Mutuel, Charenton
-4.50207, 48.38411, Banque Societe Generale, Brest, Recouvrance
4.90290, 44.92470, Groupe La Banque Postale, Valence, 155 rue Pont du Gat
0.68680, 47.39510, La Banque Postale, Tours, 17 rue Nationale
6.13755, 46.35819, Groupe CIC-Credit Mutuel, Divonne les Bains
4.77850, 45.94014, Groupe Banque Populaire, Trevoux, 25 rue du Palais
6.06508, 43.40687, Groupe La Banque Postale, Brignoles, square Saint Louis
1.07071, 49.46241, Groupe CIC-Credit Mutuel, Mont Saint Aignan
-1.55998, 43.48212, Groupe LCL, Biarritz, place Bellevue
4.07410, 48.29810, La Banque Postale, Troyes, 14 rue de la Republique
7.58140, 48.35841, Groupe CIC-Credit Mutuel, Huttenheim
1.60142, 44.93678, Groupe Banque Populaire, Martel
6.23454, 46.19047, Banque Laydernier, Annemasse, 10 rue Amoureux
5.41790, 43.27970, La Banque Postale, Marseille, 14 boulevard de Pont de Vivaux
5.91336, 45.69065, Groupe Banque Populaire, Aix les Bains, rue de Geneve
2.49186, 48.62055, Credit Agricole, Saint Germain les Corbeil, CC la Croix Verte
-1.57741, 43.43998, Groupe CIC-Credit Mutuel, Bidart
2.27456, 48.82458, Groupe CIC-Credit Mutuel, Artdonys
4.67193, 45.24083, Groupe BNP-Paribas, Annonay
2.50411, 46.72274, Groupe CIC-Credit Mutuel, Saint Amand Montrond
-1.10549, 45.82279, Credit Agricole, Marennes
2.29408, 48.69733, Credit Agricole, Longjumeau
2.32568, 48.82331, Groupe LCL, Paris, Porte d'Orleans
7.12158, 43.69936, Groupe BNP-Paribas, Saint Paul de Vence
7.63503, 48.53264, Groupe CIC-Credit Mutuel, Entzheim
6.16885, 49.25067, Groupe CIC-Credit Mutuel, Hagondange Mondelange
7.76533, 48.55882, Groupe CIC-Credit Mutuel, Strasbourg, Gravieres
2.11534, 48.68888, Credit Agricole, Gif sur Yvette, 11 pl du Marche (Chevry II
5.05395, 45.04527, Credit Agricole, Romans sur Isere, 27-31 place Jean Jaures
2.27758, 48.72503, Banque Societe Generale, Massy, CC Cora
1.87813, 48.08203, Groupe CIC-Credit Mutuel, Artenay
6.30260, 45.54302, Groupe CIC-Credit Mutuel, Aiguebelle
0.91822, 45.41353, Groupe BNP-Paribas, Thiviers
-4.39797, 48.40795, Credit Agricole, Le Relecq Kerhuon
4.13130, 43.54320, La Banque Postale, Le Grau du Roi, 90 avenue de Bernis
2.95380, 50.42130, La Banque Postale, Henin Beaumont, rue E. Gruyelle
-0.76125, 48.06868, Credit Agricole, Laval, 1-15 rue A. Bellessort
5.26320, 47.10242, Groupe BNP-Paribas, Saint Jean de Losne
2.57587, 48.86347, Groupe CIC-Credit Mutuel, Gournay
2.19835, 48.82616, Banque Societe Generale, Sevres, en limite de Ville d'Avray
-1.90050, 46.79634, Groupe CIC-Credit Mutuel, Soullans
5.40930, 43.32030, La Banque Postale, Marseille, 5 boulevard A. Moutte
1.07870, 49.44390, La Banque Postale, Rouen, 24 avenue Pasteur
4.25637, 45.52490, Banque Societe Generale, Andrezieux Boutheon
5.21125, 47.24352, Groupe Banque Populaire, Genlis
7.00780, 43.55084, La Banque Postale, Cannes, rue Saint Dizier
6.16321, 45.83333, Credit Agricole, Saint Jorioz, 92 rue de l'Eglise
-0.49355, 43.89499, Groupe CIC-Credit Mutuel, Mont de Marsan, Foch
0.15400, 45.64930, Credit Agricole, Angouleme, rue Francis Louvel
5.20110, 43.91120, Groupe CIC - La Lyonnaise de Banque, Gordes, place du Chateau
1.71244, 48.97997, Groupe BNP-Paribas, Mantes la Ville
6.25430, 46.19670, Groupe CIC - La Lyonnaise de Banque, Annemassse, rue de la Resistance
-3.55021, 47.76634, Banque Societe Generale, Clohars Carnoet, place de l'Ocean
-1.30719, 45.94085, Credit Agricole, Saint Pierre d'Oleron
0.18519, 49.28608, Groupe CIC-Credit Mutuel, Pont l'Eveque
1.91281, 48.97890, Credit Agricole, Les Mureaux
7.30762, 48.04241, Groupe CIC-Credit Mutuel, Eguisheim
5.38644, 43.31238, Groupe BNP-Paribas, Marseille, Belle de Mai
-4.06470, 47.89712, La Banque Postale, Clohars Carnoet, 2 place du General de Gaulle
3.48194, 43.30534, Credit Agricole, Agde
2.33867, 48.87668, Banque Societe Generale, Paris
4.70505, 45.26093, Groupe CIC-Credit Mutuel, Davezieux
4.43319, 45.48078, Groupe BNP-Paribas, La Talaudiere
5.44193, 43.52668, Banque Societe Generale, Aix en Provence, CC Allees Provencales
4.85188, 45.76281, Groupe Banque Populaire, Lyon, boulevard Eugene Deruelle
-3.98723, 48.68180, Groupe CIC-Credit Mutuel, Roscoff
7.48390, 43.76599, Groupe CIC-Credit Mutuel, Roquebrune Cap Martin
1.43120, 43.66230, Groupe CIC-Credit Mutuel, Aucamville
-1.60501, 47.24570, Credit Agricole, Saint Herblain, Thebaudieres
-0.59100, 44.84500, La Banque Postale, Bordeaux, 74 rue de la Croix Blanche
1.48709, 48.44525, Credit Agricole, Chartres
5.01312, 47.28834, Groupe CIC-Credit Mutuel, Marsannay la Cote, Bowling
5.01312, 47.28834, Groupe CIC-Credit Mutuel, Chenove
2.25625, 48.72577, Groupe Banque Populaire, Massy
7.78806, 48.81389, Groupe CIC-Credit Mutuel, Hagenau, Grande rue
6.28327, 47.88301, Groupe BNP-Paribas, Saint Loup sur Semouse
4.83602, 47.02281, Credit Agricole, Beaune
6.04400, 47.69293, Groupe BNP-Paribas, Port sur Saone
3.85120, 43.60050, La Banque Postale, Montpellier, 110 rue du Lavandin
6.47639, 46.36965, Groupe CIC-Credit Mutuel, Perrignier
6.47639, 46.36965, Groupe CIC-Credit Mutuel, Chablais
2.21973, 48.82658, Groupe Banque Populaire-BRED, Sevres
2.45910, 48.81460, La Banque Postale, Saint Maurice, 3 rue Fragonard
-4.49003, 48.24627, Groupe BNP-Paribas, Crozon
-1.67768, 48.10545, Credit Agricole, Rennes
7.26530, 43.69880, La Banque Postale, Nice, 20 rue Marechal Joffre
7.11638, 47.80194, Groupe CIC-Credit Mutuel, Vieux Thann
0.15904, 45.64880, Groupe LCL, Angouleme
3.32952, 49.37639, Groupe BNP-Paribas, Soissons
5.12860, 46.33727, Groupe CIC-Credit Mutuel, Montrevel
2.63380, 48.51730, La Banque Postale, Dammarie les Lys, 447 rue du Bas Moulin
6.82026, 47.44411, Groupe CIC-Credit Mutuel, Mandeure Valentigney
2.32459, 48.84436, Groupe BNP-Paribas, Paris, rue de Rennes
2.87922, 50.68365, Groupe CIC-Credit Mutuel, Armentieres
2.93260, 50.52870, La Banque Postale, Annoeullin, place du General de Gaulle
1.48341, 46.23872, Banque Tarneaud, La Souterraine, 2-22 place Dr E. Parrain
6.20650, 48.67040, La Banque Postale, Jarville la Malgrange, 90 rue de la Republique
1.09585, 49.45637, Groupe CIC-Credit Mutuel, Bois Guillaume, champ des Oiseaux
6.18716, 48.68511, Groupe BNP-Paribas, Nancy, Place des Vosges
-1.58389, 47.21351, Credit Agricole, Nantes, 51 boulevard Pasteur
6.49475, 48.59172, Groupe CIC-Credit Mutuel, Luneville
2.47376, 48.77818, Credit Agricole, Creteil, Est
3.07965, 45.79340, Groupe La Banque Postale, Clermont Ferrand, 88 rue Chateaubriand
1.83780, 44.97820, La Banque Postale, Beaulieu sur Dordogne, place Marbot
-2.31800, 47.24780, La Banque Postale, Pornichet, avenue des Pins
-0.89379, 48.18284, Credit Agricole, La Baconniere, rue de Laval
-3.56402, 48.76913, Credit Agricole, Trebeurden, place de l'Eglise
-2.09047, 47.43490, Groupe CIC-Credit Mutuel, Pontchateau
6.22430, 48.70536, Groupe BNP-Paribas, Essey les Nancy
4.94990, 47.13769, Credit Agricole, Nuits Saint Georges, 2 rue Thurot
2.35583, 48.93569, Credit Agricole, Saint Denis
1.71073, 46.80391, Groupe BNP-Paribas, Chateauroux, Saint Jean
2.48740, 48.85340, La Banque Postale, Fontenay sous Bois, 9 avenue Val de Fontenay
4.84404, 44.77298, Banque Societe Generale, Livron sur Rhone, avenue L. Aubin
4.98347, 43.40640, Groupe CIC-Credit Mutuel, Port de Bouc
1.69001, 46.81059, Banque Tarneaud, Chateauroux, 4 rue Jean-Jacques Rousseau
2.40953, 48.84188, Groupe CIC-Credit Mutuel, Paris, Saint Mande - Bel Air
4.79568, 45.74105, Banque Rhone-Alpes, Sainte Foy les Lyon, avenue du General de Gaulle
-1.67936, 48.08283, Groupe BNP-Paribas, Rennes, Centre Alma
0.74387, 47.92055, Groupe CIC-Credit Mutuel, Saint Calaus Besse sur Bray
-1.58415, 43.44456, Groupe BNP-Paribas, Bidart
5.93280, 43.12480, Groupe CIC - La Lyonnaise de Banque, Toulon, 48 boulevard de Strasbourg
6.02969, 45.05458, Groupe Banque Populaire, Le Bourg d'Oisans, avenue de la Republique
0.10475, 49.49099, Groupe CIC-Credit Mutuel, Le Havre, Halles
2.33316, 48.90988, Banque Societe Generale, Saint Ouen
1.33016, 47.58996, Credit Agricole, Blois, 5 rue de la Paix
1.23248, 45.81443, Groupe CIC-Credit Mutuel, Limoges, Vanteaux
6.61649, 45.85773, Groupe La Banque Postale, Megeve, 276 rue de la Poste
-4.48813, 48.38878, Banque Societe Generale, Brest
2.13560, 48.89412, Groupe La Banque Postale, Le Vesinet, 2 avenue des Pages
1.49838, 43.51636, Groupe BNP-Paribas, Castanet
5.17270, 45.74984, Groupe LCL, Pont de Cheruy, rue du 8 mai 1945
2.18768, 48.69731, Banque Credit du Nord, Orsay, 20 bis rue de Paris
2.44311, 49.22263, Groupe La Banque Postale, Saint Maximin
6.02482, 45.81913, Groupe CIC-Credit Mutuel, Saint Felix
6.02482, 45.81913, Groupe CIC-Credit Mutuel, Cusy
6.02482, 45.81913, Groupe CIC-Credit Mutuel, Alby sur Cheran
0.47229, 49.57214, Groupe CIC-Credit Mutuel, Bolbec
1.18750, 44.50310, La Banque Postale, Prayssac, place G. Dutours
-1.09027, 46.07411, Groupe Banque Populaire, Chatellaillon
0.18090, 45.87430, La Banque Postale, Mansle, rue Grange du Chapitre
5.75168, 47.95328, Groupe CIC-Credit Mutuel, Bourbonne les Bains
2.36158, 48.81310, Atti Bank, Le Kremlin Bicetre, 45 avenue de Fontainebleau
7.01688, 43.55591, Credit Agricole, Cannes, boulevard Carnot
6.83722, 47.96271, Groupe BNP-Paribas, Cornimont
6.23537, 46.19126, Groupe CIC-Credit Mutuel, Etrembieres
6.23537, 46.19126, Groupe CIC-Credit Mutuel, Annemasse
6.92333, 43.66201, Groupe BNP-Paribas, Grasse, Thiers
2.40339, 48.91474, La Banque Postale, Aubervilliers, Fort
-1.57500, 47.24220, La Banque Postale, Nantes, 52 boulevard Robert Schuman
4.23040, 45.64412, Groupe LCL, Montrond les Bains, 16 avenue du Pont
-2.53800, 48.58450, La Banque Postale, Pleneuf Val Andre, 5 rue de l'Hotel de Ville
5.74619, 45.18597, Groupe CIC - La Lyonnaise de Banque, Grenoble, 22 avenue de Valmy
-0.99141, 47.12343, Groupe CIC-Credit Mutuel, Saint Macaire en Mauges, Super U
2.45960, 44.90170, La Banque Postale, Arpajon sur Cere, place du Foirail
4.85414, 45.76366, Groupe BNP-Paribas, Lyon, La Part Dieu
2.04171, 48.77897, Banque Societe Generale, Montigny le Bretonneux, place Claudel
4.13030, 49.91560, La Banque Postale, Saint Michel, 3 rue Leon Blum
2.30579, 48.84348, Credit Agricole, Paris, 67 rue Lecourbe
2.26196, 48.72264, Groupe BNP-Paribas, Massy, Trois Gares
2.32025, 48.75448, Groupe La Banque Postale, Fresnes, 1 boulevard Jean Jaures
4.32444, 43.71794, Credit Agricole, Beauvoisin, place du Temple
2.31768, 48.83746, Credit Agricole, Paris, 23 place de Catalogne
3.77738, 43.54971, Credit Agricole, Fabregues, rue du Calvaire
0.51114, 46.55858, Credit Agricole, Saint Julien l'Ars, N 151
4.46792, 46.75122, Groupe CIC-Credit Mutuel, Montchanin
1.97638, 48.91979, Credit Agricole, Orgeval
-0.33000, 49.15420, La Banque Postale, Cormelles le Royal, 4 rue du Calvaire
1.60140, 48.78997, Groupe LCL, Houdan
3.06850, 50.63219, Credit Agricole, Lille
2.57208, 48.93541, Banque Societe Generale, Vaujour, rue de Courtry
-4.20970, 48.09790, Credit Agricole, Locronan
7.74797, 48.54997, Groupe CIC-Credit Mutuel, Strasbourg, La Canardiere
2.33100, 48.70460, La Banque Postale, Morangis, place Pierre Brossolette
6.77018, 45.61830, Credit Agricole, Bourg Saint Maurice, 28 avenue de la Gare
-2.21314, 47.27619, Credit Agricole, Saint Nazaire, Republique
2.29453, 48.92607, Groupe LCL, Gennevilliers, mairie
2.04276, 48.92939, Banque Societe Generale, Poissy, avenue des Ursulines
6.15904, 49.05894, Groupe CIC-Credit Mutuel, Marly
0.18005, 44.48881, Credit Agricole, Marmande, 22-66 N 113
2.38217, 48.91341, Groupe La Banque Postale, Aubervilliers, 2 avenue de la Republique
7.26460, 43.70960, La Banque Postale, Nice, 9 rue General Hoche
5.36830, 49.52130, La Banque Postale, Montmedy, 2 place E. Tronville
7.79006, 48.81288, Groupe La Banque Postale, Haguenau, 1 place du Maire Guntz
2.31642, 48.65192, Credit Agricole, Sainte Genevieve des Bois, 17 avenue Gabriel Peri
7.67432, 48.44969, Groupe CIC-Credit Mutuel, Nordhouse
0.36810, 45.03220, La Banque Postale, Mussidan, rue E. Bazillou
1.72240, 49.48350, La Banque Postale, Gournay en Bray, place d'Armes
2.28903, 48.83346, Groupe BNP-Paribas, Paris, Porte de Versailles
2.78813, 49.07551, Credit Agricole, Saint Pathus, rue du Plessis
1.45023, 43.60698, Groupe CIC-Credit Mutuel, Toulouse
1.45023, 43.60698, Groupe CIC-Credit Mutuel, Matra
7.29293, 43.71233, Groupe BNP-Paribas, Nice, Saint Roch
6.13054, 48.76087, Credit Agricole, Frouard
-1.03722, 47.56044, Groupe CIC-Credit Mutuel, Cande
-60.97694, 14.51994, Groupe CIC-Credit Mutuel, Riviere Salee
1.80904, 48.77841, Groupe Banque Populaire, Montfort l'Amaury
2.32816, 48.87229, Caixa Bank, Paris, rue de Caumartin
2.54282, 48.82372, Groupe BNP-Paribas, Villiers sur Marne
2.60634, 48.79931, Groupe CIC-Credit Mutuel, Pontault Combault
2.21256, 48.92620, Groupe BNP-Paribas, Bezons
5.73879, 45.20538, Credit Agricole, La Tronche
2.39537, 50.63801, Groupe CIC-Credit Mutuel, Aire sur la lys
3.07722, 50.60641, Credit Agricole, Ronchin
4.29620, 46.95140, La Banque Postale, Autun, 8 rue Pernette
-0.63275, 45.74587, Credit Agricole, Saintes
7.56500, 47.58650, La Banque Postale, Saint Louis, 6 rue de Huningue
6.97082, 43.62030, Groupe CIC-Credit Mutuel, Sartoux
-0.96695, 45.93835, Credit Agricole, Rochefort sur Mer, 35 ter rue Denfert Rochereau
2.30685, 48.75754, Groupe La Banque Postale, Antony, 63 ter avenue Aristide Briand
6.18780, 44.07536, Credit Agricole, Digne les Bains, quartier Saint Christophe
4.80768, 45.77277, Banque Societe Generale, Lyon, Vaise
4.78907, 47.44036, Credit Agricole, Saint Seine l'Abbaye
0.15900, 45.64892, Groupe Banque Populaire, Angouleme
-1.54342, 47.16036, Credit Agricole, Reze, Oceane
1.94922, 48.76741, Groupe LCL, Elancourt, CC Sept Mares
-1.37700, 46.03310, La Banque Postale, Saint Denis d'Oleron, 31 rue de la Liberation
1.35330, 44.01720, La Banque Postale, Montauban, 54 rue de la Republique
6.08203, 46.14412, Groupe BNP-Paribas, Saint Julien en Genevois
5.44337, 43.52744, Groupe BNP-Paribas, Aix en Provence
7.32572, 47.75750, Groupe La Banque Postale, Mulhouse
4.80490, 45.77910, La Banque Postale, Lyon, place de Paris
1.35891, 44.01757, Groupe CIC-Credit Mutuel, Montauban
6.14923, 43.52706, Credit Agricole, Cotignac
-1.42892, 46.67504, Groupe CIC-Credit Mutuel, Vendee
3.54298, 45.45880, Groupe La Banque Postale, Saint Germain l'Herm, rue de la Prevoyance
5.32010, 45.15383, Groupe CIC-Credit Mutuel, Saint Marcellin
2.35073, 48.81603, Groupe BNP-Paribas, Gentilly
1.81077, 48.78000, Groupe CIC-Credit Mutuel, Montfort l'Amaury
6.66727, 47.05909, Groupe CIC-Credit Mutuel, Villers le lac
2.34162, 48.84817, Groupe BNP-Paribas, Paris, Sorbonne
-0.80673, 46.24376, Groupe CIC-Credit Mutuel, Courcon
-0.57819, 44.83406, Groupe BNP-Paribas, Bordeaux, Jean Burguet
2.38154, 48.85969, Groupe HSBC, Paris, boulevard Voltaire
